"","dependent.var","independent.var","dependent.var.value","independent.var.value","numbers","se","min","max","repeat.var","repeat.var.value","p.value","test.name"
"40","coping_gap_index",NA,"4",NA,0.0580645161290323,NA,0.021128188393985,0.0950008438640796,"lga","NG008012",NA,"no hypothesis test on case 'Direct reporting'"
"41","coping_gap_index",NA,"1",NA,0.342857142857143,NA,0.272329403493409,0.413384882220877,"lga","NG002005",NA,"no hypothesis test on case 'Direct reporting'"
"42","coping_gap_index",NA,"2",NA,0.48,NA,0.405767214478796,0.554232785521204,"lga","NG002005",NA,"no hypothesis test on case 'Direct reporting'"
"43","coping_gap_index",NA,"3",NA,0.131428571428571,NA,0.0812265586202079,0.181630584236935,"lga","NG002005",NA,"no hypothesis test on case 'Direct reporting'"
"44","coping_gap_index",NA,"4",NA,0.0457142857142857,NA,0.0146802220114331,0.0767483494171383,"lga","NG002005",NA,"no hypothesis test on case 'Direct reporting'"
"45","coping_gap_index",NA,"1",NA,0.180124223602484,NA,0.120578827550333,0.239669619654636,"lga","NG036007",NA,"no hypothesis test on case 'Direct reporting'"
"46","coping_gap_index",NA,"2",NA,0.440993788819876,NA,0.364060791535252,0.5179267861045,"lga","NG036007",NA,"no hypothesis test on case 'Direct reporting'"
"47","coping_gap_index",NA,"3",NA,0.341614906832298,NA,0.268130278655661,0.415099535008935,"lga","NG036007",NA,"no hypothesis test on case 'Direct reporting'"
"48","coping_gap_index",NA,"4",NA,0.0372670807453416,NA,0.00791737861641539,0.0666167828742678,"lga","NG036007",NA,"no hypothesis test on case 'Direct reporting'"
"49","coping_gap_index",NA,"1",NA,0.173913043478261,NA,0.110443296418233,0.237382790538289,"lga","NG002012",NA,"no hypothesis test on case 'Direct reporting'"
"50","coping_gap_index",NA,"2",NA,0.41304347826087,NA,0.330593858272234,0.495493098249505,"lga","NG002012",NA,"no hypothesis test on case 'Direct reporting'"
"51","coping_gap_index",NA,"3",NA,0.347826086956522,NA,0.268072432113388,0.427579741799656,"lga","NG002012",NA,"no hypothesis test on case 'Direct reporting'"
"52","coping_gap_index",NA,"4",NA,0.0652173913043478,NA,0.0238722166451431,0.106562565963553,"lga","NG002012",NA,"no hypothesis test on case 'Direct reporting'"
"53","coping_gap_index",NA,"1",NA,0.261146496815287,NA,0.192216689828958,0.330076303801615,"lga","NG002014",NA,"no hypothesis test on case 'Direct reporting'"
"54","coping_gap_index",NA,"2",NA,0.382165605095541,NA,0.30591423847565,0.458416971715433,"lga","NG002014",NA,"no hypothesis test on case 'Direct reporting'"
"55","coping_gap_index",NA,"3",NA,0.331210191082803,NA,0.257354756022033,0.405065626143572,"lga","NG002014",NA,"no hypothesis test on case 'Direct reporting'"
"56","coping_gap_index",NA,"4",NA,0.0254777070063694,NA,0.00075125235238423,0.0502041616603546,"lga","NG002014",NA,"no hypothesis test on case 'Direct reporting'"
"57","coping_gap_index",NA,"1",NA,0.297297297297297,NA,0.223409840887443,0.371184753707152,"lga","NG036008",NA,"no hypothesis test on case 'Direct reporting'"
"58","coping_gap_index",NA,"2",NA,0.391891891891892,NA,0.312976274280558,0.470807509503226,"lga","NG036008",NA,"no hypothesis test on case 'Direct reporting'"
"59","coping_gap_index",NA,"3",NA,0.297297297297297,NA,0.223409840887443,0.371184753707152,"lga","NG036008",NA,"no hypothesis test on case 'Direct reporting'"
"60","coping_gap_index",NA,"4",NA,0.0135135135135135,NA,0,0.0321781327221905,"lga","NG036008",NA,"no hypothesis test on case 'Direct reporting'"
"61","coping_gap_index",NA,"1",NA,0.174193548387097,NA,0.114291330935772,0.234095765838421,"lga","NG008005",NA,"no hypothesis test on case 'Direct reporting'"
"62","coping_gap_index",NA,"2",NA,0.445161290322581,NA,0.366668493597005,0.523654087048157,"lga","NG008005",NA,"no hypothesis test on case 'Direct reporting'"
"63","coping_gap_index",NA,"3",NA,0.316129032258064,NA,0.24269337181004,0.389564692706089,"lga","NG008005",NA,"no hypothesis test on case 'Direct reporting'"
"64","coping_gap_index",NA,"4",NA,0.0645161290322581,NA,0.0257153867899627,0.103316871274553,"lga","NG008005",NA,"no hypothesis test on case 'Direct reporting'"
"65","coping_gap_index",NA,"1",NA,0.311594202898551,NA,0.234040104833128,0.389148300963974,"lga","NG002003",NA,"no hypothesis test on case 'Direct reporting'"
"66","coping_gap_index",NA,"2",NA,0.41304347826087,NA,0.330593858272234,0.495493098249505,"lga","NG002003",NA,"no hypothesis test on case 'Direct reporting'"
"67","coping_gap_index",NA,"3",NA,0.188405797101449,NA,0.122926440052623,0.253885154150276,"lga","NG002003",NA,"no hypothesis test on case 'Direct reporting'"
"68","coping_gap_index",NA,"4",NA,0.0869565217391304,NA,0.0397736232345535,0.134139420243707,"lga","NG002003",NA,"no hypothesis test on case 'Direct reporting'"
"69","coping_gap_index",NA,"1",NA,0.23448275862069,NA,0.165283763054644,0.303681754186735,"lga","NG008004",NA,"no hypothesis test on case 'Direct reporting'"
"70","coping_gap_index",NA,"2",NA,0.406896551724138,NA,0.326659664090051,0.487133439358224,"lga","NG008004",NA,"no hypothesis test on case 'Direct reporting'"
"71","coping_gap_index",NA,"3",NA,0.317241379310345,NA,0.241227069622873,0.393255688997816,"lga","NG008004",NA,"no hypothesis test on case 'Direct reporting'"
"72","coping_gap_index",NA,"4",NA,0.0413793103448276,NA,0.00884947477358806,0.0739091459160671,"lga","NG008004",NA,"no hypothesis test on case 'Direct reporting'"
"73","coping_gap_index",NA,"1",NA,0.135802469135802,NA,0.0828854348041511,0.188719503467454,"lga","NG002015",NA,"no hypothesis test on case 'Direct reporting'"
"74","coping_gap_index",NA,"2",NA,0.518518518518518,NA,0.441338108247578,0.595698928789459,"lga","NG002015",NA,"no hypothesis test on case 'Direct reporting'"
"75","coping_gap_index",NA,"3",NA,0.222222222222222,NA,0.158004239139171,0.286440205305274,"lga","NG002015",NA,"no hypothesis test on case 'Direct reporting'"
"76","coping_gap_index",NA,"4",NA,0.123456790123457,NA,0.0726432668832417,0.174270313363672,"lga","NG002015",NA,"no hypothesis test on case 'Direct reporting'"
"77","coping_gap_index",NA,"1",NA,0.158940397350993,NA,0.100430006996649,0.217450787705338,"lga","NG036010",NA,"no hypothesis test on case 'Direct reporting'"
"78","coping_gap_index",NA,"2",NA,0.410596026490066,NA,0.33187035706024,0.489321695919893,"lga","NG036010",NA,"no hypothesis test on case 'Direct reporting'"
"79","coping_gap_index",NA,"3",NA,0.357615894039735,NA,0.280913616236914,0.434318171842556,"lga","NG036010",NA,"no hypothesis test on case 'Direct reporting'"
"80","coping_gap_index",NA,"4",NA,0.0728476821192053,NA,0.0312579737927189,0.114437390445692,"lga","NG036010",NA,"no hypothesis test on case 'Direct reporting'"
"81","coping_gap_index",NA,"1",NA,0.263888888888889,NA,0.191651454813492,0.336126322964286,"lga","NG002019",NA,"no hypothesis test on case 'Direct reporting'"
"82","coping_gap_index",NA,"2",NA,0.458333333333333,NA,0.376668167310831,0.539998499355836,"lga","NG002019",NA,"no hypothesis test on case 'Direct reporting'"
"83","coping_gap_index",NA,"3",NA,0.222222222222222,NA,0.154082308287778,0.290362136156667,"lga","NG002019",NA,"no hypothesis test on case 'Direct reporting'"
"84","coping_gap_index",NA,"4",NA,0.0555555555555556,NA,0.0180122915109493,0.0930988196001618,"lga","NG002019",NA,"no hypothesis test on case 'Direct reporting'"
"85","coping_gap_index",NA,"1",NA,0.112676056338028,NA,0.0604850760455635,0.164867036630493,"lga","NG008020",NA,"no hypothesis test on case 'Direct reporting'"
"86","coping_gap_index",NA,"2",NA,0.345070422535211,NA,0.26660294267467,0.423537902395753,"lga","NG008020",NA,"no hypothesis test on case 'Direct reporting'"
"87","coping_gap_index",NA,"3",NA,0.492957746478873,NA,0.410436560958299,0.575478931999448,"lga","NG008020",NA,"no hypothesis test on case 'Direct reporting'"
"88","coping_gap_index",NA,"4",NA,0.0492957746478873,NA,0.0135630531422742,0.0850284961535004,"lga","NG008020",NA,"no hypothesis test on case 'Direct reporting'"
"89","coping_gap_index",NA,"1",NA,0.218543046357616,NA,0.152409244815725,0.284676847899506,"lga","NG008016",NA,"no hypothesis test on case 'Direct reporting'"
"90","coping_gap_index",NA,"2",NA,0.503311258278146,NA,0.423297818333685,0.583324698222607,"lga","NG008016",NA,"no hypothesis test on case 'Direct reporting'"
"91","coping_gap_index",NA,"3",NA,0.225165562913907,NA,0.158322259670485,0.292008866157329,"lga","NG008016",NA,"no hypothesis test on case 'Direct reporting'"
"92","coping_gap_index",NA,"4",NA,0.0529801324503311,NA,0.0171343118907107,0.0888259530099515,"lga","NG008016",NA,"no hypothesis test on case 'Direct reporting'"
"93","coping_gap_index",NA,"1",NA,0.0486111111111111,NA,0.0133637276109748,0.0838584946112474,"lga","NG008008",NA,"no hypothesis test on case 'Direct reporting'"
"94","coping_gap_index",NA,"2",NA,0.4375,NA,0.356192545578884,0.518807454421116,"lga","NG008008",NA,"no hypothesis test on case 'Direct reporting'"
"95","coping_gap_index",NA,"3",NA,0.451388888888889,NA,0.369826900628398,0.532950877149379,"lga","NG008008",NA,"no hypothesis test on case 'Direct reporting'"
"96","coping_gap_index",NA,"4",NA,0.0625,NA,0.0228260246495865,0.102173975350413,"lga","NG008008",NA,"no hypothesis test on case 'Direct reporting'"
